Date,CDU/CSU,SPD,GRÜNE,FDP,LINKE,AfD,FW,BSW,Sonstige,N Polled,institute,mode
2017-09-30,33.0,21.0,10.0,11.0,10.0,12.0,0.0,0.0,3.0,1038.0,emnid,T
2017-09-22,35.0,22.0,8.0,9.0,10.0,11.0,0.0,0.0,5.0,1994.0,emnid,T
2017-09-16,36.0,22.0,8.0,9.0,10.0,11.0,0.0,0.0,4.0,1888.0,emnid,T
2017-09-09,37.0,24.0,8.0,8.0,9.0,9.0,0.0,0.0,5.0,1869.0,emnid,T
2017-09-02,38.0,24.0,8.0,8.0,9.0,8.0,0.0,0.0,5.0,1889.0,emnid,T
2017-08-26,38.0,23.0,7.0,9.0,9.0,8.0,0.0,0.0,6.0,1979.0,emnid,T
2017-08-19,39.0,24.0,8.0,8.0,9.0,7.0,0.0,0.0,5.0,1426.0,emnid,T
2017-08-12,38.0,24.0,7.0,8.0,10.0,8.0,0.0,0.0,5.0,1886.0,emnid,T
2017-08-05,38.0,23.0,8.0,8.0,10.0,8.0,0.0,0.0,5.0,2453.0,emnid,T
2017-07-29,38.0,24.0,8.0,8.0,9.0,9.0,0.0,0.0,4.0,1921.0,emnid,T
2017-07-22,38.0,25.0,8.0,8.0,9.0,8.0,0.0,0.0,4.0,2349.0,emnid,T
2017-07-15,38.0,25.0,8.0,7.0,9.0,8.0,0.0,0.0,5.0,1263.0,emnid,T
2017-07-08,38.0,25.0,8.0,8.0,9.0,7.0,0.0,0.0,5.0,1878.0,emnid,T
2017-07-01,39.0,24.0,8.0,8.0,9.0,7.0,0.0,0.0,5.0,936.0,emnid,T
2017-06-24,39.0,24.0,8.0,7.0,9.0,8.0,0.0,0.0,5.0,1363.0,emnid,T
2017-06-17,39.0,25.0,7.0,7.0,9.0,8.0,0.0,0.0,5.0,2054.0,emnid,T
2017-06-10,39.0,25.0,8.0,7.0,9.0,8.0,0.0,0.0,4.0,1398.0,emnid,T
2017-06-03,38.0,27.0,7.0,7.0,8.0,8.0,0.0,0.0,5.0,1838.0,emnid,T
2017-05-27,38.0,25.0,8.0,8.0,8.0,8.0,0.0,0.0,5.0,1703.0,emnid,T
2017-05-20,38.0,26.0,7.0,7.0,9.0,8.0,0.0,0.0,5.0,2413.0,emnid,T
2017-05-13,37.0,27.0,8.0,6.0,10.0,8.0,0.0,0.0,4.0,1837.0,emnid,T
2017-05-06,36.0,28.0,7.0,6.0,9.0,9.0,0.0,0.0,5.0,1935.0,emnid,T
2017-04-29,36.0,29.0,7.0,6.0,9.0,9.0,0.0,0.0,4.0,2439.0,emnid,T
2017-04-22,36.0,31.0,6.0,5.0,9.0,9.0,0.0,0.0,4.0,1412.0,emnid,T
2017-04-15,35.0,31.0,7.0,6.0,9.0,9.0,0.0,0.0,3.0,2436.0,emnid,T
2017-04-08,35.0,33.0,7.0,5.0,8.0,9.0,0.0,0.0,3.0,1958.0,emnid,T
2017-04-01,33.0,33.0,7.0,6.0,8.0,8.0,0.0,0.0,5.0,2416.0,emnid,T
2017-03-25,33.0,33.0,8.0,5.0,8.0,9.0,0.0,0.0,4.0,2450.0,emnid,T
2017-03-18,33.0,32.0,8.0,5.0,8.0,9.0,0.0,0.0,5.0,1832.0,emnid,T
2017-03-11,33.0,33.0,7.0,6.0,8.0,8.0,0.0,0.0,5.0,1882.0,emnid,T
2017-03-04,33.0,32.0,7.0,6.0,8.0,10.0,0.0,0.0,4.0,1403.0,emnid,T
2017-02-25,32.0,32.0,7.0,7.0,8.0,9.0,0.0,0.0,5.0,1880.0,emnid,T
2017-02-18,32.0,33.0,7.0,6.0,8.0,9.0,0.0,0.0,5.0,1885.0,emnid,T
2017-02-11,33.0,32.0,7.0,6.0,8.0,10.0,0.0,0.0,4.0,1966.0,emnid,T
2017-02-04,33.0,29.0,8.0,6.0,8.0,11.0,0.0,0.0,5.0,2233.0,emnid,T
2017-01-28,37.0,23.0,10.0,6.0,10.0,11.0,0.0,0.0,3.0,1996.0,emnid,T
2017-01-21,36.0,21.0,9.0,6.0,11.0,12.0,0.0,0.0,5.0,2805.0,emnid,T
2017-01-14,37.0,21.0,10.0,6.0,10.0,12.0,0.0,0.0,4.0,1878.0,emnid,T
2017-01-07,38.0,22.0,10.0,5.0,9.0,12.0,0.0,0.0,4.0,834.0,emnid,T
2016-12-24,36.0,21.0,10.0,6.0,10.0,13.0,0.0,0.0,4.0,2326.0,emnid,T
2016-12-17,36.0,22.0,11.0,5.0,10.0,12.0,0.0,0.0,4.0,2411.0,emnid,T
2016-12-10,36.0,22.0,10.0,5.0,10.0,13.0,0.0,0.0,4.0,2426.0,emnid,T
2016-12-03,37.0,22.0,11.0,5.0,10.0,12.0,0.0,0.0,3.0,2658.0,emnid,T
2016-11-26,35.0,23.0,11.0,5.0,9.0,12.0,0.0,0.0,5.0,2426.0,emnid,T
2016-11-19,33.0,24.0,12.0,5.0,9.0,13.0,0.0,0.0,4.0,2859.0,emnid,T
2016-11-12,34.0,23.0,11.0,5.0,10.0,12.0,0.0,0.0,5.0,2782.0,emnid,T
2016-11-05,34.0,22.0,11.0,5.0,10.0,12.0,0.0,0.0,6.0,1678.0,emnid,T
2016-10-29,34.0,23.0,11.0,5.0,10.0,12.0,0.0,0.0,5.0,1840.0,emnid,T
2016-10-22,33.0,23.0,11.0,5.0,10.0,13.0,0.0,0.0,5.0,1961.0,emnid,T
2016-10-15,32.0,24.0,11.0,6.0,9.0,13.0,0.0,0.0,5.0,2827.0,emnid,T
2016-10-08,32.0,23.0,12.0,6.0,10.0,12.0,0.0,0.0,5.0,1866.0,emnid,T
2016-10-01,32.0,23.0,11.0,7.0,10.0,12.0,0.0,0.0,5.0,1939.0,emnid,T
2016-09-24,32.0,23.0,11.0,6.0,9.0,14.0,0.0,0.0,5.0,2798.0,emnid,T
2016-09-17,32.0,24.0,11.0,5.0,9.0,14.0,0.0,0.0,5.0,2780.0,emnid,T
2016-09-10,33.0,23.0,11.0,6.0,9.0,13.0,0.0,0.0,5.0,2423.0,emnid,T
2016-09-03,34.0,23.0,11.0,6.0,9.0,12.0,0.0,0.0,5.0,1966.0,emnid,T
2016-08-27,34.0,22.0,12.0,5.0,10.0,11.0,0.0,0.0,6.0,1981.0,emnid,T
2016-08-20,34.0,23.0,13.0,5.0,9.0,10.0,0.0,0.0,6.0,2358.0,emnid,T
2016-08-13,34.0,22.0,12.0,6.0,10.0,11.0,0.0,0.0,5.0,2352.0,emnid,T
2016-08-06,34.0,22.0,12.0,6.0,10.0,11.0,0.0,0.0,5.0,2815.0,emnid,T
2016-07-30,35.0,23.0,11.0,5.0,9.0,12.0,0.0,0.0,5.0,2815.0,emnid,T
2016-07-23,35.0,23.0,12.0,5.0,10.0,10.0,0.0,0.0,5.0,1870.0,emnid,T
2016-07-16,35.0,24.0,12.0,5.0,9.0,10.0,0.0,0.0,5.0,1973.0,emnid,T
2016-07-09,35.0,23.0,13.0,5.0,9.0,10.0,0.0,0.0,5.0,1402.0,emnid,T
2016-07-02,33.0,23.0,12.0,6.0,10.0,11.0,0.0,0.0,5.0,1936.0,emnid,T
2016-06-25,32.0,23.0,13.0,6.0,9.0,12.0,0.0,0.0,5.0,1905.0,emnid,T
2016-06-18,33.0,22.0,13.0,6.0,9.0,12.0,0.0,0.0,5.0,2744.0,emnid,T
2016-06-11,34.0,21.0,14.0,6.0,9.0,11.0,0.0,0.0,5.0,1838.0,emnid,T
2016-06-04,33.0,22.0,13.0,6.0,9.0,12.0,0.0,0.0,5.0,1851.0,emnid,T
2016-05-28,33.0,21.0,12.0,6.0,9.0,14.0,0.0,0.0,5.0,2881.0,emnid,T
2016-05-21,32.0,22.0,12.0,6.0,9.0,13.0,0.0,0.0,6.0,1485.0,emnid,T
2016-05-14,33.0,23.0,13.0,5.0,9.0,13.0,0.0,0.0,4.0,1922.0,emnid,T
2016-05-07,32.0,22.0,12.0,6.0,9.0,14.0,0.0,0.0,5.0,1838.0,emnid,T
2016-04-30,33.0,22.0,12.0,6.0,9.0,13.0,0.0,0.0,5.0,2805.0,emnid,T
2016-04-23,33.0,22.0,13.0,6.0,9.0,12.0,0.0,0.0,5.0,2393.0,emnid,T
2016-04-16,33.0,22.0,13.0,7.0,9.0,11.0,0.0,0.0,5.0,1941.0,emnid,T
2016-04-09,34.0,22.0,13.0,7.0,8.0,12.0,0.0,0.0,4.0,2240.0,emnid,T
2016-04-02,33.0,22.0,13.0,6.0,8.0,13.0,0.0,0.0,5.0,1405.0,emnid,T
2016-03-26,34.0,22.0,13.0,6.0,9.0,12.0,0.0,0.0,4.0,2828.0,emnid,T
2016-03-19,34.0,22.0,13.0,6.0,9.0,13.0,0.0,0.0,3.0,2424.0,emnid,T
2016-03-12,36.0,24.0,11.0,5.0,9.0,11.0,0.0,0.0,4.0,2340.0,emnid,T
2016-03-05,35.0,24.0,10.0,5.0,10.0,11.0,0.0,0.0,5.0,1869.0,emnid,T
2016-02-27,36.0,24.0,10.0,5.0,9.0,11.0,0.0,0.0,5.0,1978.0,emnid,T
2016-02-20,35.0,24.0,10.0,4.0,10.0,12.0,0.0,0.0,5.0,2409.0,emnid,T
2016-02-13,35.0,24.0,9.0,5.0,9.0,12.0,0.0,0.0,6.0,2090.0,emnid,T
2016-02-06,35.0,24.0,9.0,4.0,10.0,12.0,0.0,0.0,6.0,2306.0,emnid,T
2016-01-30,34.0,24.0,9.0,5.0,10.0,12.0,0.0,0.0,6.0,1638.0,emnid,T
2016-01-23,36.0,25.0,9.0,5.0,9.0,10.0,0.0,0.0,6.0,1875.0,emnid,T
2016-01-16,38.0,24.0,10.0,5.0,9.0,9.0,0.0,0.0,5.0,2016.0,emnid,T
2016-01-09,39.0,23.0,10.0,4.0,10.0,8.0,0.0,0.0,6.0,940.0,emnid,T
2015-12-26,39.0,24.0,9.0,4.0,10.0,9.0,0.0,0.0,5.0,1832.0,emnid,T
2015-12-19,38.0,25.0,9.0,5.0,9.0,8.0,0.0,0.0,6.0,2821.0,emnid,T
2015-12-12,37.0,26.0,9.0,4.0,10.0,8.0,0.0,0.0,6.0,2321.0,emnid,T
2015-12-05,37.0,25.0,10.0,4.0,10.0,8.0,0.0,0.0,6.0,2352.0,emnid,T
2015-11-28,38.0,25.0,10.0,4.0,10.0,8.0,0.0,0.0,5.0,2356.0,emnid,T
2015-11-21,37.0,26.0,9.0,5.0,9.0,7.0,0.0,0.0,7.0,2319.0,emnid,T
2015-11-14,37.0,25.0,10.0,5.0,9.0,8.0,0.0,0.0,6.0,2412.0,emnid,T
2015-11-07,36.0,26.0,10.0,4.0,9.0,9.0,0.0,0.0,6.0,2442.0,emnid,T
2015-10-31,36.0,25.0,10.0,5.0,10.0,8.0,0.0,0.0,6.0,1869.0,emnid,T
2015-10-24,36.0,26.0,10.0,5.0,10.0,7.0,0.0,0.0,6.0,2312.0,emnid,T
2015-10-17,37.0,26.0,9.0,5.0,10.0,7.0,0.0,0.0,6.0,1496.0,emnid,T
2015-10-10,38.0,25.0,9.0,5.0,10.0,6.0,0.0,0.0,7.0,1871.0,emnid,T
2015-10-03,40.0,25.0,9.0,4.0,10.0,5.0,0.0,0.0,7.0,2329.0,emnid,T
2015-09-26,40.0,25.0,10.0,4.0,10.0,6.0,0.0,0.0,5.0,1956.0,emnid,T
2015-09-19,40.0,24.0,10.0,5.0,9.0,5.0,0.0,0.0,7.0,1882.0,emnid,T
2015-09-12,41.0,25.0,11.0,4.0,10.0,4.0,0.0,0.0,5.0,2332.0,emnid,T
2015-09-05,41.0,24.0,11.0,4.0,10.0,4.0,0.0,0.0,6.0,2800.0,emnid,T
2015-08-29,41.0,24.0,10.0,4.0,10.0,4.0,0.0,0.0,7.0,2311.0,emnid,T
2015-08-22,42.0,24.0,10.0,4.0,10.0,4.0,0.0,0.0,6.0,2311.0,emnid,T
2015-08-16,43.0,24.0,11.0,4.0,10.0,3.0,0.0,0.0,5.0,2436.0,emnid,T
2015-08-08,43.0,24.0,10.0,4.0,10.0,4.0,0.0,0.0,5.0,1858.0,emnid,T
2015-08-01,43.0,24.0,10.0,4.0,9.0,3.0,0.0,0.0,7.0,1860.0,emnid,T
2015-07-25,43.0,24.0,10.0,4.0,10.0,3.0,0.0,0.0,6.0,1471.0,emnid,T
2015-07-18,43.0,25.0,11.0,4.0,9.0,4.0,0.0,0.0,4.0,1942.0,emnid,T
2015-07-12,42.0,26.0,10.0,4.0,10.0,3.0,0.0,0.0,5.0,1842.0,emnid,T
2015-07-04,40.0,24.0,11.0,4.0,10.0,5.0,0.0,0.0,6.0,2247.0,emnid,T
2015-06-27,41.0,24.0,10.0,4.0,10.0,5.0,0.0,0.0,6.0,2746.0,emnid,T
2015-06-20,40.0,25.0,10.0,5.0,9.0,5.0,0.0,0.0,6.0,2716.0,emnid,T
2015-06-13,40.0,25.0,10.0,5.0,9.0,5.0,0.0,0.0,6.0,2277.0,emnid,T
2015-06-06,40.0,25.0,10.0,5.0,10.0,5.0,0.0,0.0,5.0,1467.0,emnid,T
2015-05-30,40.0,25.0,10.0,6.0,9.0,5.0,0.0,0.0,5.0,1816.0,emnid,T
2015-05-23,40.0,26.0,9.0,5.0,9.0,5.0,0.0,0.0,6.0,2302.0,emnid,T
2015-05-16,40.0,25.0,10.0,4.0,9.0,5.0,0.0,0.0,7.0,1941.0,emnid,T
2015-05-09,40.0,25.0,10.0,3.0,10.0,6.0,0.0,0.0,6.0,1848.0,emnid,T
2015-05-03,41.0,25.0,10.0,3.0,9.0,6.0,0.0,0.0,6.0,3631.0,emnid,T
2015-04-25,41.0,25.0,10.0,4.0,8.0,6.0,0.0,0.0,6.0,3210.0,emnid,T
2015-04-18,41.0,25.0,10.0,4.0,9.0,6.0,0.0,0.0,5.0,2326.0,emnid,T
2015-04-11,41.0,25.0,10.0,4.0,9.0,5.0,0.0,0.0,6.0,1404.0,emnid,T
2015-04-04,42.0,25.0,9.0,4.0,9.0,5.0,0.0,0.0,6.0,2299.0,emnid,T
2015-03-28,42.0,25.0,9.0,5.0,8.0,6.0,0.0,0.0,5.0,1854.0,emnid,T
2015-03-21,41.0,24.0,10.0,4.0,9.0,6.0,0.0,0.0,6.0,1006.0,emnid,T
2015-03-14,41.0,24.0,11.0,4.0,9.0,6.0,0.0,0.0,5.0,1925.0,emnid,T
2015-03-07,40.0,25.0,10.0,4.0,9.0,7.0,0.0,0.0,5.0,2318.0,emnid,T
2015-02-28,41.0,25.0,9.0,4.0,9.0,6.0,0.0,0.0,6.0,2307.0,emnid,T
2015-02-21,41.0,26.0,9.0,4.0,9.0,6.0,0.0,0.0,5.0,2337.0,emnid,T
2015-02-14,41.0,25.0,10.0,4.0,10.0,6.0,0.0,0.0,4.0,1947.0,emnid,T
2015-02-07,40.0,26.0,10.0,3.0,10.0,5.0,0.0,0.0,6.0,1859.0,emnid,T
2015-01-31,40.0,25.0,10.0,3.0,10.0,6.0,0.0,0.0,6.0,1889.0,emnid,T
2015-01-24,41.0,25.0,10.0,4.0,9.0,6.0,0.0,0.0,5.0,1850.0,emnid,T
2015-01-17,42.0,24.0,9.0,4.0,9.0,7.0,0.0,0.0,5.0,3243.0,emnid,T
2015-01-10,43.0,24.0,9.0,3.0,9.0,7.0,0.0,0.0,5.0,2864.0,emnid,T
2014-12-20,42.0,25.0,9.0,2.0,9.0,7.0,0.0,0.0,6.0,2755.0,emnid,T
2014-12-14,41.0,25.0,10.0,3.0,9.0,6.0,0.0,0.0,6.0,2764.0,emnid,T
2014-12-07,41.0,26.0,10.0,3.0,9.0,6.0,0.0,0.0,5.0,2789.0,emnid,T
2014-11-30,41.0,25.0,10.0,3.0,9.0,7.0,0.0,0.0,5.0,2307.0,emnid,T
2014-11-22,42.0,25.0,10.0,3.0,8.0,6.0,0.0,0.0,6.0,2331.0,emnid,T
2014-11-16,41.0,24.0,10.0,3.0,9.0,7.0,0.0,0.0,6.0,2313.0,emnid,T
2014-11-09,41.0,25.0,9.0,2.0,9.0,7.0,0.0,0.0,7.0,2333.0,emnid,T
2014-11-02,41.0,25.0,9.0,3.0,9.0,7.0,0.0,0.0,6.0,2312.0,emnid,T
2014-10-26,41.0,25.0,9.0,3.0,9.0,6.0,0.0,0.0,7.0,2309.0,emnid,T
2014-10-19,42.0,24.0,9.0,3.0,9.0,7.0,0.0,0.0,6.0,2778.0,emnid,T
2014-10-11,42.0,24.0,10.0,2.0,8.0,8.0,0.0,0.0,6.0,2323.0,emnid,T
2014-10-05,41.0,24.0,10.0,2.0,9.0,9.0,0.0,0.0,5.0,2753.0,emnid,T
2014-09-28,40.0,25.0,9.0,2.0,10.0,8.0,0.0,0.0,6.0,2760.0,emnid,T
2014-09-21,40.0,25.0,9.0,3.0,9.0,8.0,0.0,0.0,6.0,2319.0,emnid,T
2014-09-14,41.0,25.0,9.0,3.0,9.0,7.0,0.0,0.0,6.0,2285.0,emnid,T
2014-09-07,42.0,25.0,9.0,3.0,10.0,6.0,0.0,0.0,5.0,2766.0,emnid,T
2014-08-31,43.0,26.0,9.0,3.0,9.0,5.0,0.0,0.0,5.0,2418.0,emnid,T
2014-08-24,41.0,26.0,10.0,4.0,9.0,4.0,0.0,0.0,6.0,3215.0,emnid,T
2014-08-17,41.0,27.0,10.0,3.0,9.0,4.0,0.0,0.0,6.0,1865.0,emnid,T
2014-08-10,41.0,27.0,9.0,3.0,9.0,5.0,0.0,0.0,6.0,2802.0,emnid,T
2014-08-03,42.0,25.0,10.0,3.0,9.0,5.0,0.0,0.0,6.0,1940.0,emnid,T
2014-07-27,41.0,25.0,10.0,3.0,10.0,5.0,0.0,0.0,6.0,2762.0,emnid,T
2014-07-20,40.0,26.0,10.0,3.0,9.0,5.0,0.0,0.0,7.0,2414.0,emnid,T
2014-07-13,40.0,25.0,11.0,3.0,9.0,5.0,0.0,0.0,7.0,2258.0,emnid,T
2014-07-06,40.0,25.0,10.0,3.0,9.0,6.0,0.0,0.0,7.0,2287.0,emnid,T
2014-06-29,40.0,25.0,10.0,3.0,9.0,7.0,0.0,0.0,6.0,2287.0,emnid,T
2014-06-22,39.0,25.0,10.0,4.0,9.0,7.0,0.0,0.0,6.0,1845.0,emnid,T
2014-06-15,39.0,25.0,11.0,4.0,10.0,6.0,0.0,0.0,5.0,2311.0,emnid,T
2014-06-08,39.0,25.0,10.0,3.0,10.0,7.0,0.0,0.0,6.0,2299.0,emnid,T
2014-06-01,39.0,25.0,10.0,4.0,10.0,6.0,0.0,0.0,6.0,2311.0,emnid,T
2014-05-25,39.0,24.0,10.0,5.0,10.0,6.0,0.0,0.0,6.0,2312.0,emnid,T
2014-05-18,39.0,25.0,10.0,5.0,10.0,6.0,0.0,0.0,5.0,2791.0,emnid,T
2014-05-11,40.0,25.0,11.0,4.0,9.0,5.0,0.0,0.0,6.0,2306.0,emnid,T
2014-05-04,40.0,25.0,10.0,4.0,10.0,5.0,0.0,0.0,6.0,2203.0,emnid,T
2014-04-27,41.0,24.0,10.0,4.0,10.0,5.0,0.0,0.0,6.0,1859.0,emnid,T
2014-04-20,40.0,25.0,10.0,4.0,9.0,6.0,0.0,0.0,6.0,2313.0,emnid,T
2014-04-13,42.0,23.0,9.0,4.0,10.0,6.0,0.0,0.0,6.0,2327.0,emnid,T
2014-04-06,41.0,24.0,10.0,3.0,10.0,6.0,0.0,0.0,6.0,2271.0,emnid,T
2014-03-30,41.0,25.0,11.0,3.0,10.0,5.0,0.0,0.0,5.0,2380.0,emnid,T
2014-03-23,41.0,25.0,10.0,3.0,10.0,5.0,0.0,0.0,6.0,2762.0,emnid,T
2014-03-16,41.0,24.0,11.0,4.0,10.0,5.0,0.0,0.0,5.0,2780.0,emnid,T
2014-03-09,42.0,23.0,10.0,3.0,10.0,5.0,0.0,0.0,7.0,2304.0,emnid,T
2014-03-02,40.0,24.0,10.0,4.0,10.0,5.0,0.0,0.0,7.0,2763.0,emnid,T
2014-02-23,41.0,24.0,10.0,4.0,10.0,5.0,0.0,0.0,6.0,2421.0,emnid,T
2014-02-16,41.0,24.0,11.0,4.0,10.0,5.0,0.0,0.0,5.0,2388.0,emnid,T
2014-02-09,42.0,25.0,10.0,4.0,9.0,4.0,0.0,0.0,6.0,2301.0,emnid,T
2014-02-02,42.0,25.0,9.0,4.0,10.0,4.0,0.0,0.0,6.0,2295.0,emnid,T
2014-01-26,41.0,26.0,9.0,5.0,9.0,4.0,0.0,0.0,6.0,2772.0,emnid,T
2014-01-19,41.0,26.0,8.0,4.0,10.0,5.0,0.0,0.0,6.0,2305.0,emnid,T
2014-01-12,42.0,25.0,9.0,4.0,9.0,5.0,0.0,0.0,6.0,1402.0,emnid,T
2013-12-22,41.0,25.0,9.0,4.0,9.0,5.0,0.0,0.0,7.0,2346.0,emnid,T
2013-12-15,42.0,25.0,9.0,4.0,9.0,5.0,0.0,0.0,6.0,1901.0,emnid,T
2013-12-08,42.0,26.0,9.0,3.0,9.0,5.0,0.0,0.0,6.0,2291.0,emnid,T
2013-12-01,41.0,26.0,9.0,4.0,9.0,5.0,0.0,0.0,6.0,2389.0,emnid,T
2013-11-24,42.0,25.0,10.0,3.0,9.0,5.0,0.0,0.0,6.0,2204.0,emnid,T
2013-11-17,41.0,25.0,10.0,3.0,9.0,5.0,0.0,0.0,7.0,2765.0,emnid,T
2013-11-10,41.0,26.0,10.0,3.0,9.0,5.0,0.0,0.0,6.0,2296.0,emnid,T
2013-11-03,42.0,25.0,9.0,3.0,9.0,5.0,0.0,0.0,7.0,2768.0,emnid,T
2013-10-27,41.0,26.0,10.0,3.0,9.0,5.0,0.0,0.0,6.0,3219.0,emnid,T
2013-10-20,42.0,25.0,9.0,3.0,10.0,5.0,0.0,0.0,6.0,2334.0,emnid,T
2013-10-13,42.0,25.0,9.0,3.0,10.0,6.0,0.0,0.0,5.0,1833.0,emnid,T
2013-10-06,42.0,25.0,8.0,4.0,9.0,6.0,0.0,0.0,6.0,1849.0,emnid,T
2013-09-29,43.0,26.0,7.0,3.0,9.0,6.0,0.0,0.0,6.0,1382.0,emnid,T
2000-12-29,37.0,39.0,6.0,7.0,5.0,0.0,0.0,0.0,6.0,,emnid,T
2000-12-15,36.0,39.0,6.0,7.0,5.0,0.0,0.0,0.0,7.0,,emnid,T
2000-12-08,37.0,39.0,6.0,7.0,5.0,0.0,0.0,0.0,6.0,,emnid,T
2000-12-01,37.0,38.0,6.0,6.0,6.0,0.0,0.0,0.0,7.0,,emnid,T
2000-11-24,38.0,38.0,6.0,7.0,6.0,0.0,0.0,0.0,5.0,,emnid,T
2000-11-17,38.0,38.0,5.0,7.0,5.0,0.0,0.0,0.0,7.0,,emnid,T
2000-11-10,37.0,38.0,6.0,7.0,5.0,0.0,0.0,0.0,7.0,,emnid,T
2000-11-03,37.0,39.0,6.0,7.0,6.0,0.0,0.0,0.0,5.0,,emnid,T
2000-10-27,38.0,39.0,6.0,7.0,5.0,0.0,0.0,0.0,5.0,,emnid,T
2000-10-20,38.0,39.0,6.0,7.0,5.0,0.0,0.0,0.0,5.0,,emnid,T
2000-10-13,38.0,40.0,6.0,7.0,5.0,0.0,0.0,0.0,4.0,,emnid,T
2000-10-06,37.0,41.0,6.0,7.0,5.0,0.0,0.0,0.0,4.0,,emnid,T
2000-09-29,37.0,40.0,6.0,7.0,5.0,0.0,0.0,0.0,5.0,,emnid,T
2000-09-22,36.0,39.0,6.0,8.0,5.0,0.0,0.0,0.0,6.0,,emnid,T
2000-09-15,35.0,41.0,7.0,6.0,5.0,0.0,0.0,0.0,6.0,,emnid,T
2000-09-08,34.0,41.0,7.0,8.0,5.0,0.0,0.0,0.0,5.0,,emnid,T
2000-09-01,34.0,41.0,6.0,8.0,5.0,0.0,0.0,0.0,6.0,,emnid,T
2000-08-25,35.0,40.0,6.0,8.0,6.0,0.0,0.0,0.0,5.0,,emnid,T
2000-08-18,35.0,41.0,6.0,8.0,5.0,0.0,0.0,0.0,5.0,,emnid,T
2000-08-11,34.0,41.0,6.0,8.0,6.0,0.0,0.0,0.0,5.0,,emnid,T
2000-08-04,35.0,40.0,6.0,8.0,5.0,0.0,0.0,0.0,6.0,,emnid,T
2000-07-28,35.0,40.0,6.0,8.0,5.0,0.0,0.0,0.0,6.0,,emnid,T
2000-07-21,36.0,39.0,6.0,9.0,5.0,0.0,0.0,0.0,5.0,,emnid,T
2000-07-14,37.0,38.0,6.0,9.0,5.0,0.0,0.0,0.0,5.0,,emnid,T
2000-07-07,36.0,38.0,6.0,10.0,6.0,0.0,0.0,0.0,4.0,,emnid,T
2000-06-30,37.0,38.0,6.0,9.0,5.0,0.0,0.0,0.0,5.0,,emnid,T
2000-06-23,39.0,37.0,6.0,9.0,5.0,0.0,0.0,0.0,1.0,,emnid,T
2000-06-16,37.0,38.0,7.0,9.0,5.0,0.0,0.0,0.0,4.0,,emnid,T
2000-06-09,37.0,39.0,6.0,8.0,5.0,0.0,0.0,0.0,2.0,,emnid,T
2000-06-02,36.0,39.0,6.0,9.0,5.0,0.0,0.0,0.0,1.0,,emnid,T
2000-05-26,36.0,40.0,6.0,9.0,5.0,0.0,0.0,0.0,1.0,,emnid,T
2000-05-19,37.0,40.0,6.0,8.0,5.0,0.0,0.0,0.0,1.0,,emnid,T
2000-05-12,37.0,41.0,6.0,6.0,5.0,0.0,0.0,0.0,2.0,,emnid,T
2000-05-05,38.0,40.0,7.0,6.0,6.0,0.0,0.0,0.0,1.0,,emnid,T
2000-04-28,38.0,39.0,7.0,6.0,5.0,0.0,0.0,0.0,2.0,,emnid,T
2000-04-21,38.0,39.0,7.0,6.0,6.0,0.0,0.0,0.0,1.0,,emnid,T
2000-04-14,38.0,39.0,6.0,6.0,6.0,0.0,0.0,0.0,1.0,,emnid,T
2000-04-07,35.0,39.0,8.0,7.0,6.0,0.0,0.0,0.0,2.0,,emnid,T
2000-03-31,36.0,39.0,7.0,7.0,7.0,0.0,0.0,0.0,4.0,,emnid,T
2000-03-24,33.0,41.0,6.0,9.0,6.0,0.0,0.0,0.0,2.0,,emnid,T
2000-03-17,32.0,41.0,8.0,9.0,6.0,0.0,0.0,0.0,1.0,,emnid,T
2000-03-10,30.0,42.0,6.0,10.0,6.0,0.0,0.0,0.0,2.0,,emnid,T
2000-03-03,31.0,43.0,7.0,8.0,6.0,0.0,0.0,0.0,2.0,,emnid,T
2000-02-25,30.0,43.0,8.0,8.0,7.0,0.0,0.0,0.0,1.0,,emnid,T
2000-02-18,31.0,41.0,8.0,8.0,6.0,0.0,0.0,0.0,2.0,,emnid,T
2000-02-11,30.0,42.0,7.0,8.0,7.0,0.0,0.0,0.0,4.0,,emnid,T
2000-02-04,33.0,42.0,6.0,7.0,6.0,0.0,0.0,0.0,1.0,,emnid,T
2000-01-28,32.0,41.0,7.0,7.0,7.0,0.0,0.0,0.0,2.0,,emnid,T
2000-01-21,36.0,40.0,6.0,6.0,6.0,0.0,0.0,0.0,3.0,,emnid,T
2000-01-14,37.0,39.0,6.0,6.0,6.0,0.0,0.0,0.0,3.0,,emnid,T
2000-01-07,37.0,38.0,6.0,6.0,7.0,0.0,0.0,0.0,3.0,,emnid,T
2001-12-22,36.0,39.0,6.0,7.0,7.0,0.0,0.0,0.0,5.0,,emnid,T
2001-12-15,36.0,38.0,6.0,7.0,7.0,0.0,0.0,0.0,6.0,,emnid,T
2001-12-08,37.0,39.0,5.0,7.0,6.0,0.0,0.0,0.0,6.0,,emnid,T
2001-12-01,36.0,39.0,5.0,7.0,8.0,0.0,0.0,0.0,4.0,,emnid,T
2001-11-24,35.0,40.0,5.0,8.0,7.0,0.0,0.0,0.0,4.0,,emnid,T
2001-11-17,34.0,40.0,5.0,9.0,7.0,0.0,0.0,0.0,5.0,,emnid,T
2001-11-10,35.0,40.0,6.0,8.0,7.0,0.0,0.0,0.0,4.0,,emnid,T
